,duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed,y
9977,213,999,0,nonexistent,1.4,4.959,5228.1,no
9978,126,999,0,nonexistent,1.4,4.959,5228.1,no
9979,70,999,0,nonexistent,1.4,4.959,5228.1,no
9980,141,999,0,nonexistent,1.4,4.959,5228.1,no
9981,111,999,0,nonexistent,1.4,4.959,5228.1,no
9982,287,999,0,nonexistent,1.4,4.959,5228.1,no
9983,83,999,0,nonexistent,1.4,4.959,5228.1,no
9984,124,999,0,nonexistent,1.4,4.959,5228.1,no
9985,67,999,0,nonexistent,1.4,4.959,5228.1,no
9986,104,999,0,nonexistent,1.4,4.959,5228.1,no
9987,904,999,0,nonexistent,1.4,4.959,5228.1,no
9988,597,999,0,nonexistent,1.4,4.959,5228.1,no
9989,274,999,0,nonexistent,1.4,4.959,5228.1,no
9990,124,999,0,nonexistent,1.4,4.959,5228.1,no
9991,354,999,0,nonexistent,1.4,4.959,5228.1,no
9992,152,999,0,nonexistent,1.4,4.959,5228.1,no
9993,328,999,0,nonexistent,1.4,4.959,5228.1,no
9994,59,999,0,nonexistent,1.4,4.959,5228.1,no
9995,125,999,0,nonexistent,1.4,4.959,5228.1,no
9996,158,999,0,nonexistent,1.4,4.959,5228.1,no
9997,179,999,0,nonexistent,1.4,4.959,5228.1,no
9998,649,999,0,nonexistent,1.4,4.959,5228.1,yes
9999,26,999,0,nonexistent,1.4,4.959,5228.1,no
10000,203,999,0,nonexistent,1.4,4.959,5228.1,no
10001,138,999,0,nonexistent,1.4,4.959,5228.1,no
10002,107,999,0,nonexistent,1.4,4.959,5228.1,no
10003,409,999,0,nonexistent,1.4,4.959,5228.1,no
10004,48,999,0,nonexistent,1.4,4.959,5228.1,no
10005,83,999,0,nonexistent,1.4,4.959,5228.1,no
10006,199,999,0,nonexistent,1.4,4.959,5228.1,no
10007,122,999,0,nonexistent,1.4,4.959,5228.1,no
10008,218,999,0,nonexistent,1.4,4.959,5228.1,no
10009,93,999,0,nonexistent,1.4,4.959,5228.1,no
10010,222,999,0,nonexistent,1.4,4.959,5228.1,no
10011,378,999,0,nonexistent,1.4,4.959,5228.1,no
10012,93,999,0,nonexistent,1.4,4.959,5228.1,no
10013,514,999,0,nonexistent,1.4,4.959,5228.1,no
10014,89,999,0,nonexistent,1.4,4.959,5228.1,no
10015,58,999,0,nonexistent,1.4,4.959,5228.1,no
10016,850,999,0,nonexistent,1.4,4.959,5228.1,no
10017,307,999,0,nonexistent,1.4,4.958,5228.1,no
10018,89,999,0,nonexistent,1.4,4.958,5228.1,no
10019,71,999,0,nonexistent,1.4,4.958,5228.1,no
10020,52,999,0,nonexistent,1.4,4.958,5228.1,no
10021,136,999,0,nonexistent,1.4,4.958,5228.1,no
10022,542,999,0,nonexistent,1.4,4.958,5228.1,no
10023,265,999,0,nonexistent,1.4,4.958,5228.1,no
10024,84,999,0,nonexistent,1.4,4.958,5228.1,no
10025,410,999,0,nonexistent,1.4,4.958,5228.1,no
10026,93,999,0,nonexistent,1.4,4.958,5228.1,no
10027,134,999,0,nonexistent,1.4,4.958,5228.1,no
10028,403,999,0,nonexistent,1.4,4.958,5228.1,no
10029,36,999,0,nonexistent,1.4,4.958,5228.1,no
10030,109,999,0,nonexistent,1.4,4.958,5228.1,no
10031,90,999,0,nonexistent,1.4,4.958,5228.1,no
10032,305,999,0,nonexistent,1.4,4.958,5228.1,no
10033,135,999,0,nonexistent,1.4,4.958,5228.1,no
10034,614,999,0,nonexistent,1.4,4.958,5228.1,yes
10035,781,999,0,nonexistent,1.4,4.958,5228.1,no
10036,112,999,0,nonexistent,1.4,4.958,5228.1,no
10037,337,999,0,nonexistent,1.4,4.958,5228.1,no
10038,423,999,0,nonexistent,1.4,4.958,5228.1,no
10039,171,999,0,nonexistent,1.4,4.958,5228.1,no
10040,110,999,0,nonexistent,1.4,4.958,5228.1,no
10041,138,999,0,nonexistent,1.4,4.958,5228.1,no
10042,126,999,0,nonexistent,1.4,4.958,5228.1,no
10043,137,999,0,nonexistent,1.4,4.958,5228.1,no
10044,125,999,0,nonexistent,1.4,4.958,5228.1,no
10045,202,999,0,nonexistent,1.4,4.958,5228.1,no
10046,123,999,0,nonexistent,1.4,4.958,5228.1,no
10047,49,999,0,nonexistent,1.4,4.958,5228.1,no
10048,106,999,0,nonexistent,1.4,4.958,5228.1,no
10049,885,999,0,nonexistent,1.4,4.958,5228.1,yes
10050,112,999,0,nonexistent,1.4,4.958,5228.1,no
10051,236,999,0,nonexistent,1.4,4.958,5228.1,no
10052,187,999,0,nonexistent,1.4,4.958,5228.1,no
10053,108,999,0,nonexistent,1.4,4.958,5228.1,no
10054,583,999,0,nonexistent,1.4,4.958,5228.1,no
10055,192,999,0,nonexistent,1.4,4.958,5228.1,no
10056,149,999,0,nonexistent,1.4,4.958,5228.1,no
10057,151,999,0,nonexistent,1.4,4.958,5228.1,no
10058,165,999,0,nonexistent,1.4,4.958,5228.1,no
10059,92,999,0,nonexistent,1.4,4.958,5228.1,no
10060,91,999,0,nonexistent,1.4,4.958,5228.1,no
10061,2025,999,0,nonexistent,1.4,4.958,5228.1,yes
10062,123,999,0,nonexistent,1.4,4.958,5228.1,no
10063,107,999,0,nonexistent,1.4,4.958,5228.1,no
10064,406,999,0,nonexistent,1.4,4.958,5228.1,no
10065,12,999,0,nonexistent,1.4,4.958,5228.1,no
10066,128,999,0,nonexistent,1.4,4.958,5228.1,no
10067,146,999,0,nonexistent,1.4,4.958,5228.1,no
10068,66,999,0,nonexistent,1.4,4.958,5228.1,no
10069,278,999,0,nonexistent,1.4,4.958,5228.1,no
10070,753,999,0,nonexistent,1.4,4.958,5228.1,no
10071,120,999,0,nonexistent,1.4,4.958,5228.1,no
10072,167,999,0,nonexistent,1.4,4.958,5228.1,no
10073,48,999,0,nonexistent,1.4,4.958,5228.1,no
10074,385,999,0,nonexistent,1.4,4.958,5228.1,no
10075,97,999,0,nonexistent,1.4,4.958,5228.1,no
10076,651,999,0,nonexistent,1.4,4.958,5228.1,yes
10077,223,999,0,nonexistent,1.4,4.958,5228.1,no
10078,309,999,0,nonexistent,1.4,4.958,5228.1,no
10079,155,999,0,nonexistent,1.4,4.958,5228.1,no
10080,98,999,0,nonexistent,1.4,4.958,5228.1,no
10081,46,999,0,nonexistent,1.4,4.958,5228.1,no
10082,252,999,0,nonexistent,1.4,4.958,5228.1,no
10083,691,999,0,nonexistent,1.4,4.958,5228.1,no
10084,93,999,0,nonexistent,1.4,4.958,5228.1,no
10085,315,999,0,nonexistent,1.4,4.958,5228.1,no
10086,154,999,0,nonexistent,1.4,4.958,5228.1,no
10087,344,999,0,nonexistent,1.4,4.958,5228.1,no
10088,128,999,0,nonexistent,1.4,4.958,5228.1,no
10089,278,999,0,nonexistent,1.4,4.958,5228.1,no
10090,436,999,0,nonexistent,1.4,4.958,5228.1,no
10091,189,999,0,nonexistent,1.4,4.958,5228.1,no
10092,186,999,0,nonexistent,1.4,4.958,5228.1,no
10093,84,999,0,nonexistent,1.4,4.958,5228.1,no
10094,264,999,0,nonexistent,1.4,4.958,5228.1,no
10095,237,999,0,nonexistent,1.4,4.958,5228.1,no
10096,72,999,0,nonexistent,1.4,4.958,5228.1,no
10097,77,999,0,nonexistent,1.4,4.958,5228.1,no
10098,128,999,0,nonexistent,1.4,4.958,5228.1,no
10099,43,999,0,nonexistent,1.4,4.958,5228.1,no
10100,64,999,0,nonexistent,1.4,4.958,5228.1,no
10101,351,999,0,nonexistent,1.4,4.958,5228.1,no
10102,139,999,0,nonexistent,1.4,4.958,5228.1,no
10103,119,999,0,nonexistent,1.4,4.958,5228.1,no
10104,394,999,0,nonexistent,1.4,4.958,5228.1,no
10105,174,999,0,nonexistent,1.4,4.958,5228.1,no
10106,62,999,0,nonexistent,1.4,4.958,5228.1,no
10107,349,999,0,nonexistent,1.4,4.958,5228.1,no
10108,100,999,0,nonexistent,1.4,4.958,5228.1,no
10109,56,999,0,nonexistent,1.4,4.958,5228.1,no
10110,133,999,0,nonexistent,1.4,4.958,5228.1,no
10111,134,999,0,nonexistent,1.4,4.958,5228.1,no
10112,113,999,0,nonexistent,1.4,4.958,5228.1,no
10113,185,999,0,nonexistent,1.4,4.958,5228.1,no
10114,331,999,0,nonexistent,1.4,4.958,5228.1,no
10115,167,999,0,nonexistent,1.4,4.958,5228.1,no
10116,30,999,0,nonexistent,1.4,4.958,5228.1,no
10117,77,999,0,nonexistent,1.4,4.958,5228.1,no
10118,136,999,0,nonexistent,1.4,4.958,5228.1,no
10119,320,999,0,nonexistent,1.4,4.958,5228.1,no
10120,138,999,0,nonexistent,1.4,4.958,5228.1,no
10121,10,999,0,nonexistent,1.4,4.958,5228.1,no
10122,75,999,0,nonexistent,1.4,4.958,5228.1,no
10123,72,999,0,nonexistent,1.4,4.958,5228.1,no
10124,993,999,0,nonexistent,1.4,4.958,5228.1,yes
10125,160,999,0,nonexistent,1.4,4.958,5228.1,no
10126,138,999,0,nonexistent,1.4,4.958,5228.1,no
10127,122,999,0,nonexistent,1.4,4.958,5228.1,no
10128,919,999,0,nonexistent,1.4,4.958,5228.1,no
10129,52,999,0,nonexistent,1.4,4.958,5228.1,no
10130,80,999,0,nonexistent,1.4,4.958,5228.1,no
10131,558,999,0,nonexistent,1.4,4.958,5228.1,no
10132,124,999,0,nonexistent,1.4,4.958,5228.1,no
10133,73,999,0,nonexistent,1.4,4.958,5228.1,no
10134,992,999,0,nonexistent,1.4,4.958,5228.1,yes
10135,68,999,0,nonexistent,1.4,4.958,5228.1,no
10136,98,999,0,nonexistent,1.4,4.958,5228.1,no
10137,54,999,0,nonexistent,1.4,4.958,5228.1,no
10138,58,999,0,nonexistent,1.4,4.958,5228.1,no
10139,81,999,0,nonexistent,1.4,4.958,5228.1,no
10140,118,999,0,nonexistent,1.4,4.958,5228.1,no
10141,127,999,0,nonexistent,1.4,4.958,5228.1,no
10142,309,999,0,nonexistent,1.4,4.958,5228.1,no
10143,871,999,0,nonexistent,1.4,4.958,5228.1,no
10144,577,999,0,nonexistent,1.4,4.958,5228.1,yes
10145,582,999,0,nonexistent,1.4,4.958,5228.1,no
10146,46,999,0,nonexistent,1.4,4.958,5228.1,no
10147,270,999,0,nonexistent,1.4,4.958,5228.1,no
10148,317,999,0,nonexistent,1.4,4.958,5228.1,no
10149,281,999,0,nonexistent,1.4,4.958,5228.1,no
10150,410,999,0,nonexistent,1.4,4.958,5228.1,no
10151,186,999,0,nonexistent,1.4,4.958,5228.1,no
10152,322,999,0,nonexistent,1.4,4.958,5228.1,no
10153,37,999,0,nonexistent,1.4,4.958,5228.1,no
10154,283,999,0,nonexistent,1.4,4.958,5228.1,no
10155,88,999,0,nonexistent,1.4,4.958,5228.1,no
10156,312,999,0,nonexistent,1.4,4.958,5228.1,no
10157,1141,999,0,nonexistent,1.4,4.958,5228.1,yes
10158,1268,999,0,nonexistent,1.4,4.958,5228.1,yes
10159,602,999,0,nonexistent,1.4,4.958,5228.1,no
10160,1178,999,0,nonexistent,1.4,4.958,5228.1,no
10161,130,999,0,nonexistent,1.4,4.958,5228.1,no
10162,541,999,0,nonexistent,1.4,4.958,5228.1,yes
10163,226,999,0,nonexistent,1.4,4.958,5228.1,no
10164,640,999,0,nonexistent,1.4,4.958,5228.1,no
10165,340,999,0,nonexistent,1.4,4.958,5228.1,no
10166,230,999,0,nonexistent,1.4,4.958,5228.1,no
10167,159,999,0,nonexistent,1.4,4.958,5228.1,no
10168,138,999,0,nonexistent,1.4,4.958,5228.1,no
10169,773,999,0,nonexistent,1.4,4.958,5228.1,no
10170,298,999,0,nonexistent,1.4,4.958,5228.1,no
10171,1618,999,0,nonexistent,1.4,4.958,5228.1,yes
10172,361,999,0,nonexistent,1.4,4.958,5228.1,no
10173,100,999,0,nonexistent,1.4,4.958,5228.1,no
10174,124,999,0,nonexistent,1.4,4.958,5228.1,no
10175,153,999,0,nonexistent,1.4,4.958,5228.1,no
10176,67,999,0,nonexistent,1.4,4.958,5228.1,no
10177,462,999,0,nonexistent,1.4,4.958,5228.1,no
10178,320,999,0,nonexistent,1.4,4.958,5228.1,no
10179,69,999,0,nonexistent,1.4,4.958,5228.1,no
10180,71,999,0,nonexistent,1.4,4.958,5228.1,no
10181,190,999,0,nonexistent,1.4,4.958,5228.1,no
10182,204,999,0,nonexistent,1.4,4.958,5228.1,no
10183,85,999,0,nonexistent,1.4,4.958,5228.1,no
10184,1243,999,0,nonexistent,1.4,4.958,5228.1,yes
10185,130,999,0,nonexistent,1.4,4.958,5228.1,no
10186,339,999,0,nonexistent,1.4,4.958,5228.1,no
10187,316,999,0,nonexistent,1.4,4.958,5228.1,no
10188,166,999,0,nonexistent,1.4,4.958,5228.1,no
10189,168,999,0,nonexistent,1.4,4.958,5228.1,no
10190,247,999,0,nonexistent,1.4,4.958,5228.1,no
10191,243,999,0,nonexistent,1.4,4.958,5228.1,no
10192,227,999,0,nonexistent,1.4,4.958,5228.1,no
10193,153,999,0,nonexistent,1.4,4.958,5228.1,no
10194,122,999,0,nonexistent,1.4,4.958,5228.1,no
10195,232,999,0,nonexistent,1.4,4.958,5228.1,no
10196,238,999,0,nonexistent,1.4,4.958,5228.1,no
10197,211,999,0,nonexistent,1.4,4.958,5228.1,no
10198,111,999,0,nonexistent,1.4,4.958,5228.1,no
10199,161,999,0,nonexistent,1.4,4.958,5228.1,no
10200,188,999,0,nonexistent,1.4,4.958,5228.1,no
10201,67,999,0,nonexistent,1.4,4.958,5228.1,no
10202,361,999,0,nonexistent,1.4,4.958,5228.1,no
10203,454,999,0,nonexistent,1.4,4.958,5228.1,no
10204,700,999,0,nonexistent,1.4,4.958,5228.1,no
10205,83,999,0,nonexistent,1.4,4.96,5228.1,no
10206,247,999,0,nonexistent,1.4,4.96,5228.1,no
10207,252,999,0,nonexistent,1.4,4.96,5228.1,no
10208,62,999,0,nonexistent,1.4,4.96,5228.1,no
10209,559,999,0,nonexistent,1.4,4.96,5228.1,no
10210,190,999,0,nonexistent,1.4,4.96,5228.1,no
10211,10,999,0,nonexistent,1.4,4.96,5228.1,no
10212,189,999,0,nonexistent,1.4,4.96,5228.1,no
10213,109,999,0,nonexistent,1.4,4.96,5228.1,no
10214,148,999,0,nonexistent,1.4,4.96,5228.1,no
10215,107,999,0,nonexistent,1.4,4.96,5228.1,no
10216,82,999,0,nonexistent,1.4,4.96,5228.1,no
10217,405,999,0,nonexistent,1.4,4.96,5228.1,no
10218,103,999,0,nonexistent,1.4,4.96,5228.1,no
10219,143,999,0,nonexistent,1.4,4.96,5228.1,no
10220,61,999,0,nonexistent,1.4,4.96,5228.1,no
10221,424,999,0,nonexistent,1.4,4.96,5228.1,no
10222,140,999,0,nonexistent,1.4,4.96,5228.1,no
10223,157,999,0,nonexistent,1.4,4.96,5228.1,no
10224,157,999,0,nonexistent,1.4,4.96,5228.1,no
10225,110,999,0,nonexistent,1.4,4.96,5228.1,no
10226,69,999,0,nonexistent,1.4,4.96,5228.1,no
10227,513,999,0,nonexistent,1.4,4.96,5228.1,yes
10228,241,999,0,nonexistent,1.4,4.96,5228.1,no
10229,757,999,0,nonexistent,1.4,4.96,5228.1,no
10230,68,999,0,nonexistent,1.4,4.96,5228.1,no
10231,171,999,0,nonexistent,1.4,4.96,5228.1,no
10232,182,999,0,nonexistent,1.4,4.96,5228.1,no
10233,270,999,0,nonexistent,1.4,4.96,5228.1,no
10234,172,999,0,nonexistent,1.4,4.96,5228.1,no
10235,177,999,0,nonexistent,1.4,4.96,5228.1,no
10236,119,999,0,nonexistent,1.4,4.96,5228.1,no
10237,75,999,0,nonexistent,1.4,4.96,5228.1,no
10238,192,999,0,nonexistent,1.4,4.96,5228.1,no
10239,686,999,0,nonexistent,1.4,4.96,5228.1,yes
10240,104,999,0,nonexistent,1.4,4.96,5228.1,no
10241,325,999,0,nonexistent,1.4,4.96,5228.1,no
10242,33,999,0,nonexistent,1.4,4.96,5228.1,no
10243,144,999,0,nonexistent,1.4,4.96,5228.1,no
10244,57,999,0,nonexistent,1.4,4.96,5228.1,no
10245,184,999,0,nonexistent,1.4,4.96,5228.1,no
10246,109,999,0,nonexistent,1.4,4.96,5228.1,no
10247,741,999,0,nonexistent,1.4,4.96,5228.1,yes
10248,349,999,0,nonexistent,1.4,4.96,5228.1,no
10249,100,999,0,nonexistent,1.4,4.96,5228.1,no
10250,87,999,0,nonexistent,1.4,4.96,5228.1,no
10251,95,999,0,nonexistent,1.4,4.96,5228.1,no
10252,114,999,0,nonexistent,1.4,4.96,5228.1,no
10253,109,999,0,nonexistent,1.4,4.96,5228.1,no
10254,1323,999,0,nonexistent,1.4,4.96,5228.1,yes
10255,186,999,0,nonexistent,1.4,4.96,5228.1,no
10256,187,999,0,nonexistent,1.4,4.96,5228.1,no
10257,580,999,0,nonexistent,1.4,4.96,5228.1,no
10258,81,999,0,nonexistent,1.4,4.96,5228.1,no
10259,253,999,0,nonexistent,1.4,4.96,5228.1,no
10260,75,999,0,nonexistent,1.4,4.96,5228.1,no
10261,144,999,0,nonexistent,1.4,4.96,5228.1,no
10262,276,999,0,nonexistent,1.4,4.96,5228.1,no
10263,93,999,0,nonexistent,1.4,4.96,5228.1,no
10264,106,999,0,nonexistent,1.4,4.96,5228.1,no
10265,90,999,0,nonexistent,1.4,4.96,5228.1,no
10266,78,999,0,nonexistent,1.4,4.96,5228.1,no
10267,55,999,0,nonexistent,1.4,4.96,5228.1,no
10268,204,999,0,nonexistent,1.4,4.96,5228.1,no
10269,408,999,0,nonexistent,1.4,4.96,5228.1,no
10270,147,999,0,nonexistent,1.4,4.96,5228.1,no
10271,287,999,0,nonexistent,1.4,4.96,5228.1,no
10272,84,999,0,nonexistent,1.4,4.96,5228.1,no
10273,119,999,0,nonexistent,1.4,4.96,5228.1,no
10274,133,999,0,nonexistent,1.4,4.96,5228.1,no
10275,195,999,0,nonexistent,1.4,4.96,5228.1,no
10276,108,999,0,nonexistent,1.4,4.96,5228.1,no
10277,92,999,0,nonexistent,1.4,4.96,5228.1,no
10278,264,999,0,nonexistent,1.4,4.96,5228.1,no
10279,123,999,0,nonexistent,1.4,4.96,5228.1,no
10280,73,999,0,nonexistent,1.4,4.96,5228.1,no
10281,146,999,0,nonexistent,1.4,4.96,5228.1,no
10282,206,999,0,nonexistent,1.4,4.96,5228.1,no
10283,100,999,0,nonexistent,1.4,4.96,5228.1,no
10284,452,999,0,nonexistent,1.4,4.96,5228.1,no
10285,163,999,0,nonexistent,1.4,4.96,5228.1,no
10286,69,999,0,nonexistent,1.4,4.96,5228.1,no
10287,35,999,0,nonexistent,1.4,4.96,5228.1,no
10288,215,999,0,nonexistent,1.4,4.96,5228.1,no
10289,96,999,0,nonexistent,1.4,4.96,5228.1,no
10290,119,999,0,nonexistent,1.4,4.96,5228.1,no
10291,265,999,0,nonexistent,1.4,4.96,5228.1,no
10292,60,999,0,nonexistent,1.4,4.96,5228.1,no
10293,179,999,0,nonexistent,1.4,4.96,5228.1,no
10294,162,999,0,nonexistent,1.4,4.96,5228.1,no
10295,227,999,0,nonexistent,1.4,4.96,5228.1,no
10296,41,999,0,nonexistent,1.4,4.96,5228.1,no
10297,1093,999,0,nonexistent,1.4,4.96,5228.1,yes
10298,270,999,0,nonexistent,1.4,4.96,5228.1,no
10299,1395,999,0,nonexistent,1.4,4.96,5228.1,yes
10300,178,999,0,nonexistent,1.4,4.96,5228.1,no
10301,223,999,0,nonexistent,1.4,4.96,5228.1,no
10302,35,999,0,nonexistent,1.4,4.96,5228.1,no
10303,210,999,0,nonexistent,1.4,4.96,5228.1,no
10304,193,999,0,nonexistent,1.4,4.96,5228.1,no
10305,822,999,0,nonexistent,1.4,4.96,5228.1,no
10306,163,999,0,nonexistent,1.4,4.96,5228.1,no
10307,339,999,0,nonexistent,1.4,4.96,5228.1,no
10308,140,999,0,nonexistent,1.4,4.96,5228.1,no
10309,71,999,0,nonexistent,1.4,4.96,5228.1,no
10310,1238,999,0,nonexistent,1.4,4.96,5228.1,no
10311,32,999,0,nonexistent,1.4,4.96,5228.1,no
10312,116,999,0,nonexistent,1.4,4.96,5228.1,no
10313,64,999,0,nonexistent,1.4,4.96,5228.1,no
10314,77,999,0,nonexistent,1.4,4.96,5228.1,no
10315,73,999,0,nonexistent,1.4,4.96,5228.1,no
10316,42,999,0,nonexistent,1.4,4.96,5228.1,no
10317,24,999,0,nonexistent,1.4,4.96,5228.1,no
10318,25,999,0,nonexistent,1.4,4.96,5228.1,no
10319,147,999,0,nonexistent,1.4,4.96,5228.1,no
10320,145,999,0,nonexistent,1.4,4.96,5228.1,no
10321,80,999,0,nonexistent,1.4,4.96,5228.1,no
10322,35,999,0,nonexistent,1.4,4.96,5228.1,no
10323,141,999,0,nonexistent,1.4,4.96,5228.1,no
10324,263,999,0,nonexistent,1.4,4.96,5228.1,no
10325,123,999,0,nonexistent,1.4,4.96,5228.1,no
10326,208,999,0,nonexistent,1.4,4.96,5228.1,no
10327,100,999,0,nonexistent,1.4,4.96,5228.1,no
10328,91,999,0,nonexistent,1.4,4.96,5228.1,no
10329,1298,999,0,nonexistent,1.4,4.96,5228.1,no
10330,644,999,0,nonexistent,1.4,4.96,5228.1,no
10331,289,999,0,nonexistent,1.4,4.96,5228.1,no
10332,1089,999,0,nonexistent,1.4,4.96,5228.1,yes
10333,124,999,0,nonexistent,1.4,4.96,5228.1,no
10334,157,999,0,nonexistent,1.4,4.96,5228.1,no
10335,226,999,0,nonexistent,1.4,4.96,5228.1,no
10336,136,999,0,nonexistent,1.4,4.96,5228.1,no
10337,541,999,0,nonexistent,1.4,4.96,5228.1,no
10338,242,999,0,nonexistent,1.4,4.96,5228.1,no
10339,50,999,0,nonexistent,1.4,4.96,5228.1,no
10340,73,999,0,nonexistent,1.4,4.96,5228.1,no
10341,250,999,0,nonexistent,1.4,4.96,5228.1,no
10342,181,999,0,nonexistent,1.4,4.96,5228.1,no
10343,32,999,0,nonexistent,1.4,4.96,5228.1,no
10344,235,999,0,nonexistent,1.4,4.96,5228.1,no
10345,121,999,0,nonexistent,1.4,4.96,5228.1,no
10346,215,999,0,nonexistent,1.4,4.96,5228.1,no
10347,320,999,0,nonexistent,1.4,4.96,5228.1,no
10348,382,999,0,nonexistent,1.4,4.96,5228.1,no
10349,244,999,0,nonexistent,1.4,4.96,5228.1,no
10350,286,999,0,nonexistent,1.4,4.96,5228.1,no
10351,1021,999,0,nonexistent,1.4,4.96,5228.1,no
10352,167,999,0,nonexistent,1.4,4.96,5228.1,no
10353,1248,999,0,nonexistent,1.4,4.96,5228.1,yes
10354,179,999,0,nonexistent,1.4,4.96,5228.1,no
10355,203,999,0,nonexistent,1.4,4.96,5228.1,no
10356,273,999,0,nonexistent,1.4,4.96,5228.1,no
10357,209,999,0,nonexistent,1.4,4.96,5228.1,no
10358,39,999,0,nonexistent,1.4,4.96,5228.1,no
10359,162,999,0,nonexistent,1.4,4.96,5228.1,no
10360,418,999,0,nonexistent,1.4,4.96,5228.1,no
10361,348,999,0,nonexistent,1.4,4.96,5228.1,no
10362,135,999,0,nonexistent,1.4,4.96,5228.1,no
10363,131,999,0,nonexistent,1.4,4.96,5228.1,no
10364,401,999,0,nonexistent,1.4,4.96,5228.1,no
10365,332,999,0,nonexistent,1.4,4.96,5228.1,no
10366,78,999,0,nonexistent,1.4,4.96,5228.1,no
10367,394,999,0,nonexistent,1.4,4.96,5228.1,no
10368,287,999,0,nonexistent,1.4,4.96,5228.1,no
10369,266,999,0,nonexistent,1.4,4.96,5228.1,no
10370,153,999,0,nonexistent,1.4,4.96,5228.1,no
10371,500,999,0,nonexistent,1.4,4.96,5228.1,no
10372,298,999,0,nonexistent,1.4,4.96,5228.1,no
10373,101,999,0,nonexistent,1.4,4.96,5228.1,no
10374,13,999,0,nonexistent,1.4,4.96,5228.1,no
10375,66,999,0,nonexistent,1.4,4.96,5228.1,no
10376,62,999,0,nonexistent,1.4,4.96,5228.1,no
10377,73,999,0,nonexistent,1.4,4.96,5228.1,no
10378,50,999,0,nonexistent,1.4,4.96,5228.1,no
10379,57,999,0,nonexistent,1.4,4.96,5228.1,no
10380,193,999,0,nonexistent,1.4,4.96,5228.1,no
10381,599,999,0,nonexistent,1.4,4.96,5228.1,no
10382,92,999,0,nonexistent,1.4,4.96,5228.1,no
10383,52,999,0,nonexistent,1.4,4.96,5228.1,no
10384,92,999,0,nonexistent,1.4,4.96,5228.1,no
10385,294,999,0,nonexistent,1.4,4.96,5228.1,no
10386,99,999,0,nonexistent,1.4,4.96,5228.1,no
10387,76,999,0,nonexistent,1.4,4.96,5228.1,no
10388,27,999,0,nonexistent,1.4,4.96,5228.1,no
10389,41,999,0,nonexistent,1.4,4.96,5228.1,no
10390,191,999,0,nonexistent,1.4,4.96,5228.1,no
10391,523,999,0,nonexistent,1.4,4.96,5228.1,no
10392,358,999,0,nonexistent,1.4,4.96,5228.1,no
10393,254,999,0,nonexistent,1.4,4.96,5228.1,no
10394,46,999,0,nonexistent,1.4,4.96,5228.1,no
10395,112,999,0,nonexistent,1.4,4.96,5228.1,no
10396,51,999,0,nonexistent,1.4,4.96,5228.1,no
10397,359,999,0,nonexistent,1.4,4.96,5228.1,no
10398,88,999,0,nonexistent,1.4,4.96,5228.1,no
10399,342,999,0,nonexistent,1.4,4.96,5228.1,no
10400,78,999,0,nonexistent,1.4,4.96,5228.1,no
10401,76,999,0,nonexistent,1.4,4.96,5228.1,no
10402,721,999,0,nonexistent,1.4,4.96,5228.1,yes
10403,420,999,0,nonexistent,1.4,4.96,5228.1,no
10404,163,999,0,nonexistent,1.4,4.96,5228.1,no
10405,41,999,0,nonexistent,1.4,4.96,5228.1,no
10406,442,999,0,nonexistent,1.4,4.96,5228.1,no
10407,41,999,0,nonexistent,1.4,4.96,5228.1,no
10408,535,999,0,nonexistent,1.4,4.96,5228.1,no
10409,155,999,0,nonexistent,1.4,4.96,5228.1,no
10410,178,999,0,nonexistent,1.4,4.96,5228.1,no
10411,36,999,0,nonexistent,1.4,4.96,5228.1,no
10412,20,999,0,nonexistent,1.4,4.96,5228.1,no
10413,15,999,0,nonexistent,1.4,4.96,5228.1,no
10414,170,999,0,nonexistent,1.4,4.96,5228.1,no
10415,87,999,0,nonexistent,1.4,4.96,5228.1,no
10416,298,999,0,nonexistent,1.4,4.96,5228.1,no
10417,244,999,0,nonexistent,1.4,4.96,5228.1,no
10418,750,999,0,nonexistent,1.4,4.96,5228.1,yes
10419,169,999,0,nonexistent,1.4,4.96,5228.1,no
10420,139,999,0,nonexistent,1.4,4.96,5228.1,no
10421,14,999,0,nonexistent,1.4,4.96,5228.1,no
10422,81,999,0,nonexistent,1.4,4.96,5228.1,no
10423,220,999,0,nonexistent,1.4,4.96,5228.1,no
10424,162,999,0,nonexistent,1.4,4.96,5228.1,no
10425,53,999,0,nonexistent,1.4,4.96,5228.1,no
10426,131,999,0,nonexistent,1.4,4.96,5228.1,no
10427,18,999,0,nonexistent,1.4,4.96,5228.1,no
10428,607,999,0,nonexistent,1.4,4.96,5228.1,no
10429,111,999,0,nonexistent,1.4,4.96,5228.1,no
10430,216,999,0,nonexistent,1.4,4.96,5228.1,no
10431,102,999,0,nonexistent,1.4,4.96,5228.1,no
10432,431,999,0,nonexistent,1.4,4.96,5228.1,no
10433,19,999,0,nonexistent,1.4,4.96,5228.1,no
10434,394,999,0,nonexistent,1.4,4.96,5228.1,no
10435,301,999,0,nonexistent,1.4,4.96,5228.1,no
10436,71,999,0,nonexistent,1.4,4.96,5228.1,no
10437,341,999,0,nonexistent,1.4,4.96,5228.1,no
10438,54,999,0,nonexistent,1.4,4.96,5228.1,no
10439,406,999,0,nonexistent,1.4,4.96,5228.1,no
10440,226,999,0,nonexistent,1.4,4.96,5228.1,no
